3.441912431214933510e-01,6.756859162167133670e-01,3.849047992511672733e-01,5.196709272538646562e-01,3.422270389244903011e-01,2.945745403307115096e-01,8.459236587268126188e+77,3.697994730258682972e-01,3.499991395632450208e-01,2.900871380782577558e-01,6.666917171529881392e-01,5.212624545287617428e-01,3.314408979959724832e-01,6.531289864364223652e-01,2.942312736311635257e-01,4.605418358674473467e-01,7.223578615764288946e-01,3.221351020099064155e-01,5.719010135117683635e-01,4.449520695442902296e-01,4.913618374019904644e-01,3.899692877241303646e-01,3.960748250837934914e-01,5.805693782260186175e-01,3.301947838916752254e-01,2.647257862881318702e-01,5.315871174442505787e-01,3.562399541357698096e-01,3.133214596214617398e-01,4.941873694477278423e-01,2.877949424640428577e-01,4.622656399462591326e-01,4.252543126651888161e-01,3.351670379493510432e-01,3.752013659551182156e-01,9.782664917689466444e-01,4.125070582871788738e-01,3.535448020627641186e-01,3.138382138305436664e-01,2.688588880525454083e+00,4.133255525818049780e-01,5.451621104801387396e-01,6.123273899669808840e-01,3.829855436342394781e-01,3.772498506502444671e-01,nan,4.047166095781407069e-01,3.623008268094852213e-01,4.369747832073678229e-01,3.046912310261949974e-01
3.923879049023923926e-01,2.653059203975915636e+01,4.554228974344338154e-01,5.524870046237220222e-01,7.273672583295520688e-01,6.024895833809807977e-01,3.233940965137249157e-01,9.967759437743659579e-01,4.003402832636926978e-01,1.811084344430640591e+00,3.256964114308809055e-01,4.304687974547244389e-01,3.849241304692839205e-01,1.452912524715335163e+00,5.173695806843616740e-01,3.867250014240655176e-01,4.547115271004431025e-01,1.682834915612963611e+00,1.554478102167166309e+00,3.900831323799884287e-01,7.706035189875576341e-01,6.151475375354531483e-01,2.596587608888818899e+00,3.756780680063741551e-01,4.164926298291511397e-01,6.273390180337812261e-01,3.938242833630374862e-01,3.808476434010797940e-01,3.924880899328519135e+00,3.997954896978064832e-01,4.056785079373536607e-01,5.708299767932050184e-01,3.947276860446780500e+00,1.495650125047784273e+00,6.824903757241782554e-01,3.930384549572415676e+00,4.498804827183268129e-01,7.148322513043250392e-01,6.099918684779160882e-01,6.589793407143079707e-01,1.322466055283153086e+00,5.106304665944663146e-01,2.289456136790875007e+00,4.083243875256378774e-01,7.324944684677648921e-01,7.308435111531367490e+00,4.188096338601140722e+00,7.056279955245362556e-01,1.008094776284144789e+00,3.312150658389945157e-01
2.417841631319348761e-01,2.659389226569668918e-01,2.737164622531482183e-01,2.557748634183895642e-01,2.432352437030975423e-01,2.472412835068735215e-01,2.471889049736648025e-01,2.724406301432175659e-01,2.279080270281827192e-01,3.382844722599933629e-01,2.577723883717767950e-01,2.587322834352254186e-01,2.294461203716364472e-01,2.289467717098353228e-01,2.632668138174200090e-01,nan,3.363515263142646261e-01,2.844711746410241160e-01,3.307242530510050016e-01,3.170389977519147973e-01,2.618579941836291503e-01,3.149852375445942876e-01,3.051542209210051926e-01,3.110528992384922753e-01,3.043434807876964077e-01,2.612752140926353217e-01,2.676213888266368301e-01,2.576250402316719867e-01,2.930701237330308184e-01,3.453773846666884917e-01,2.775395864657672074e-01,2.692730100492321532e-01,2.636685096895105551e-01,3.225366829062443763e-01,2.432338190291152002e-01,3.413289718272949913e-01,2.555438897297123146e-01,2.751178939427689762e-01,3.688681873919092413e-01,2.442255129868165509e-01,2.613945573824696389e-01,2.628212136659388576e-01,2.958636054937137105e-01,4.006495704658802337e-01,2.701715506114962806e-01,2.676697388061475835e-01,3.129507717857341609e-01,2.427813811892288454e-01,3.330400385071706215e-01,2.304105790802061238e-01
1.078241737591491001e+00,4.295251754139017830e-01,4.466161465305549250e-01,4.663446312000415483e-01,4.812372423853997216e-01,4.345036783080032938e-01,5.066787909253516187e-01,4.077226013203261168e-01,7.658705917661858820e+00,5.397968230049199345e-01,6.131322983202555088e-01,4.506988923183184448e-01,4.488650031188948231e-01,4.394815517997666676e-01,9.153371604646647341e-01,1.652003136376370085e+00,4.549728895248194016e-01,5.412719990297374384e-01,4.741960926817498367e-01,5.238474794704665038e-01,4.295778478679960766e-01,1.232210094467197647e+00,3.970454177979008681e-01,4.147270395191303693e-01,4.404096796522614099e-01,5.514298846454571690e-01,4.275298675390563075e-01,7.637915007924807043e-01,2.256857567422412956e+02,1.606031565065377809e+00,1.174592111373664149e+00,4.788138378885848923e-01,2.515793682786292784e+00,5.722268024734747938e-01,5.405611069851923300e-01,4.572988934339565770e-01,4.251527563485488770e-01,4.263098332568846516e-01,1.735886975384610231e+00,9.758364005203504776e-01,4.251527563485488770e-01,1.655488206056074274e+00,4.337051296232663500e-01,1.119037041032491242e+00,5.570029039705283180e-01,6.991423738194746385e-01,4.199386814009163360e-01,4.251527563485488770e-01,5.304369035167652013e-01,4.221985053752855266e-01
1.079960955810844503e+00,1.099232774189458750e+00,1.082300618852241714e+00,1.110505765436861303e+00,7.841635058299247341e+00,1.179595184910491090e+00,1.083682234072629980e+00,1.042837694547002814e+00,1.180251129778060237e+00,9.046938913404715121e-01,1.052791067408684889e+00,1.260635970624814917e+00,1.105347939405325830e+00,1.066410109125858430e+00,1.241590092913776422e+00,1.064361838286577600e+00,1.043386769773571032e+00,1.095655298805103817e+00,1.137054969295496765e+00,1.392784131000019299e+00,1.134939078246732569e+00,9.951323941428209530e-01,1.062760423611724958e+00,1.059652374355101401e+00,1.166759906877246511e+00,9.391271499624429531e-01,9.951323941428209530e-01,8.882974657230627846e-01,1.262217899554525902e+00,1.035345694139221617e+00,1.258610467211395800e+00,1.128830675690029706e+00,1.426259736493288743e+00,1.344427569088477492e+00,9.951323941428209530e-01,1.128205908333614227e+00,1.165693796247470049e+00,8.777104355997276119e-01,1.110250295796665787e+00,1.168468792073725337e+00,1.125036805941940443e+00,1.357529208266015752e+00,1.134939078246732569e+00,1.015634876025007571e+00,1.069617832072797592e+00,1.028884227780456184e+00,9.206002390419046888e-01,1.041470462363087712e+00,1.120589239160345363e+00,1.056879590902335186e+00
6.358005823376657872e-01,1.013730861390965465e+00,1.035017538339596754e+00,6.066397267003572624e-01,1.044398217973107723e+00,1.073282878849601607e+00,1.027845100993628691e+00,1.282524880223451902e+00,6.484588619512613450e-01,5.740659091456561391e-01,9.804363660747681397e-01,6.687259024854040890e-01,5.743574442963021998e-01,9.726714770457252079e-01,nan,1.041658123184467710e+00,1.011694685531999260e+00,5.430151267799651071e-01,1.019613108817838620e+00,7.497881089368290120e-01,9.389103410308338171e-01,7.169269737313918034e-01,1.013600962781632919e+00,9.950006295278167601e-01,6.092136771131396733e-01,6.846478593122660161e-01,9.950006295278169821e-01,1.081785169777666367e+00,5.362748948970179619e-01,9.966900294615803624e-01,7.977980771485858602e-01,1.002423809443211633e+00,1.011065872275611177e+00,5.883357317245732077e-01,6.544313619518845604e-01,6.089169947296337870e-01,5.435143503392094733e-01,5.486062149560810841e-01,1.045338781421280228e+00,6.841981168563222582e-01,1.168927573556328037e+00,7.026267579995556511e-01,8.629834873586350596e-01,5.430151267799651071e-01,1.012931877791800384e+00,9.395212064349295344e-01,1.187288961076027105e+00,6.828699146483997451e-01,1.012895763908830071e+00,5.378978774105621641e-01
2.375173908013613056e-01,2.448998049246387532e-01,3.128304646573049075e-01,2.118688393861448138e-01,2.190054930202525452e-01,6.030959950752941001e-01,2.043378940427992840e-01,3.109840933936539042e-01,2.922787435945011225e-01,4.812521899580681217e-01,2.047965863103284323e-01,4.302837541057952242e-01,2.543884964008689686e-01,2.218759577058100341e-01,2.725138932311432782e-01,2.645907511202941209e-01,1.102153230037213438e+00,2.688593953761290178e-01,2.633847430615229857e-01,2.888892542042661993e-01,3.181288987025054360e-01,2.830353000288429732e-01,2.029878234927292302e-01,5.064654030334948542e-01,2.765132853414853931e-01,3.505593918091824968e-01,2.306154077275784087e-01,1.088332646640403745e+00,2.298610655567864536e-01,2.233122272188097501e-01,2.059727063903723510e-01,6.592906508089677597e-01,3.858867375475128481e-01,2.422791613733777660e-01,2.380372003467531028e-01,4.500819814804825625e-01,2.306740087575955278e-01,2.095223624011034458e-01,nan,2.429161331860949513e-01,2.936422292498255815e-01,2.756723085253837136e-01,3.479831617082988493e-01,2.883609074969675778e-01,2.290978798784523429e-01,2.691359610500257404e-01,2.393934528473057044e-01,2.063092370745614190e-01,2.505825329300799820e-01,2.163424243092998966e-01
2.782918052225399896e-01,2.199458252810096437e-01,2.421009243129401411e-01,2.118670119315616274e-01,2.463915339249932168e-01,2.387323164413441001e-01,2.256130470142041211e-01,3.010931705486735721e-01,3.866527233449262302e-01,2.193199334157543146e-01,2.755990048576589246e-01,3.322483247700886433e-01,2.276417441359863680e-01,3.243818985822408130e-01,2.168208528803624580e-01,2.228988724728634407e-01,2.150084469202850623e-01,2.192505137722671194e-01,3.090567453462776948e-01,2.239674582989130691e-01,2.305953341046576288e-01,2.556968023896728504e-01,2.683752989393722865e-01,2.448673414696955764e-01,2.589193095976210501e-01,3.503734336038877295e-01,2.666968015590433505e-01,2.733237937789126382e-01,2.600677556515684774e-01,2.645715839455676233e-01,2.369706848967169655e-01,2.172582758213306431e-01,2.784766776235600982e-01,2.249599444871563381e-01,3.336249242553216976e-01,2.482928204960171692e-01,2.565823750972721085e-01,3.173882856927137674e-01,8.713603927110529224e-01,2.174159567662936055e-01,2.717470021129334556e-01,2.954121795655951788e-01,2.305754689399814872e-01,2.704479915938219348e-01,2.365945514548188355e-01,2.691824226861093128e-01,2.149768366471733749e-01,2.916045608396244382e-01,2.771141549422420636e-01,2.236526540275964869e-01
1.506293166680338400e+16,nan,1.267987044000953301e+00,3.701972753710553454e-01,9.907558821976659047e+00,3.845349942070616645e-01,4.282782273885673563e-01,3.958024685100445805e-01,4.233671245456985255e-01,6.324756208994793960e-01,4.349722729434701285e-01,4.696029622320966324e-01,1.078379011682001121e+00,nan,1.487957966428913759e+00,1.140417309398917389e+00,4.193041799838159167e-01,4.331610251102985809e-01,3.845211079276176780e-01,4.181903707320472896e-01,5.064053615454323642e-01,1.097182864768968980e+00,3.759966793513692673e-01,4.793006640023358966e-01,1.023449224096250498e+00,9.907558821976659047e+00,3.638552460459240634e-01,5.284531117851033466e-01,3.656160840495004116e-01,2.180122546563993513e+00,nan,4.331610251102985809e-01,3.657609571711756269e-01,4.376090485969129085e-01,4.316646131439959011e-01,4.496542989264060153e-01,3.766379642452279408e-01,8.448252313146711323e-01,1.212768976391018327e+00,4.271018081352584983e-01,4.533560928568343695e-01,3.672638280278845424e-01,3.539311020455050416e-01,1.394964894682837020e+00,1.036953589974322965e+00,3.853053669707295903e-01,3.646964304190505879e-01,3.992626079329120725e-01,5.602833707475205482e-01,3.514724803323410751e-01
4.577795744728533900e-01,4.413273808032590062e-01,4.657129379741251074e-01,3.909968817480361514e-01,2.903650209113195491e-01,3.755629520042380598e-01,4.281609903665333228e-01,5.193477064865595905e-01,5.261190991357153068e-01,5.625366724217295555e-01,4.153770243881734769e-01,4.351444470527341402e-01,5.370032945071275821e-01,4.447914681640178780e-01,5.004498843880426096e-01,6.734973618955366614e-01,4.648948179090574007e-01,1.536255401410763200e+17,3.967710640904497654e-01,4.200576228787210042e-01,4.111381565801586202e-01,4.491179351260200514e-01,5.834228467873796564e-01,3.975006815680107164e-01,4.076940118642866651e-01,5.786746841671508435e-01,6.797786542642162422e-01,4.587180081445648705e-01,5.947158765827008642e-01,5.255102392491419749e-01,7.071006636479676422e-01,4.079941732606081617e-01,4.354715099669111966e-01,5.212917459032202494e-01,3.653235452510075199e-01,5.207522995976739955e-01,5.544510811230735081e-01,4.267601608333347341e-01,4.530551811797354222e-01,6.154790600319217653e-01,6.589000893281065085e-01,6.771241211880456579e-01,4.534259212314748488e-01,5.105984468752226002e-01,1.536255401410763200e+17,4.456672331795087372e-01,4.168959154674238277e-01,2.940766349281714320e-01,5.206212003520230835e-01,4.605727887243344920e-01
8.098794903339905371e-01,8.683719472540140094e-01,6.493902495200168934e-01,7.311051525224936398e-01,6.217515989167673451e-01,5.783150393608761375e-01,5.675472054456885962e-01,7.159004134501544270e-01,6.371449257000642019e-01,6.493902495200168934e-01,8.043187681937538080e-01,6.315219576631548870e-01,8.601184280677441896e-01,6.281749438939414620e-01,1.752002915047072396e+00,1.065115414402278304e+00,6.460705324195531452e-01,6.493902495200168934e-01,6.212168533031229289e-01,7.709401185884782182e-01,8.041294641792608999e-01,6.540175215642576312e-01,7.263330282343646305e-01,6.217515989167673451e-01,6.081831330569490435e-01,6.786126183532219525e-01,6.217515989167673451e-01,6.821670809896372978e-01,9.331551085013891633e-01,9.149215596672813922e-01,6.072281131876924309e-01,6.969481444445524421e-01,6.355249297116162266e-01,inf,nan,7.568377964985986139e-01,6.493902495200168934e-01,6.038316970652609639e-01,8.471358754899483978e-01,6.101564713232884296e-01,7.338780701595539746e-01,6.731790889818356494e-01,8.835533363004627327e-01,7.563385940771818472e-01,6.217515989167673451e-01,6.217515989167673451e-01,6.246648108957020273e-01,6.072825702545018300e-01,7.316915198496112271e-01,7.349637959633420481e-01
4.319174199030504924e-01,4.159836903169772393e-01,4.543205766738831919e+00,3.969370476710851747e-01,6.024879816433633684e-01,3.732914710100036245e+03,2.329316985365683212e+00,4.665571947824483923e-01,4.027526866024198626e-01,6.972404418311045626e-01,4.003500501096199926e-01,7.223465149589642920e-01,7.379470126686857867e-01,4.237183030670038653e-01,4.170773039182053554e-01,4.296490965616024948e-01,5.380064396193212639e-01,4.315174144276407442e-01,8.131360093141695167e-01,4.721925697060260219e-01,4.142443651921184355e-01,4.240000594497237985e-01,4.494144413146072270e-01,4.544337490306549765e-01,4.084922375250929494e-01,nan,2.331939847495451357e+00,5.976533435894727520e-01,3.916192901113739744e-01,4.196407647001992314e-01,4.025642322821103569e-01,4.051609514363332942e-01,5.174365622383638730e-01,2.412426377156445145e+00,4.195725992788961189e-01,1.344697934130760775e+00,4.316677226149499558e-01,4.057787673108285142e-01,1.059950119660510781e+00,4.220740426084138575e-01,nan,4.174521038278550811e-01,4.277407775560205794e-01,4.394889236497726004e-01,4.450176318852762658e-01,4.955976030109210950e-01,4.331918267189351912e-01,4.787586201122940310e-01,3.228959441868228364e+00,1.172327216085332413e+00
6.744637814010988608e-01,7.112880677068218471e-01,5.492373323718880984e-01,6.439359726938248540e-01,6.186077901957113268e-01,6.570603072315913673e-01,5.560185398847041771e-01,6.056230666612351099e-01,6.239006219185437851e-01,6.040488633313511047e-01,6.754753385807693578e-01,6.078036364575511996e-01,5.793659412706884115e-01,6.545655173371686120e-01,1.313430544750904927e+00,8.494017423568698266e-01,6.650426001480723714e-01,6.097456195923464106e-01,6.366016971889945086e-01,8.238778051759679810e-01,7.095576060742666558e-01,nan,4.822109223353597263e-01,6.731362288603487398e-01,6.214312089536642159e-01,5.305835658365153362e-01,5.686898591838043249e-01,7.516528131068459517e-01,7.759667325568562202e-01,6.152547486820649780e-01,6.890503075388483278e-01,6.046780060926593148e-01,5.474122891305646110e-01,4.926961420256668611e-01,5.639605149247448601e-01,6.005936720508342486e-01,5.427758615841031808e-01,9.808900456046963923e-01,5.612596380626221348e-01,1.260697424638115516e+00,6.697359521391592629e-01,4.791618069717591410e-01,6.945874983332611663e-01,5.143685051542855602e-01,5.370897033563223344e-01,3.092191320765182994e+00,5.328923354263381817e-01,6.710364576836473915e-01,6.457622804390991123e-01,6.333871244861603023e-01
4.305134050746549645e-01,3.815027039940304676e-01,4.348271544216565920e-01,4.043837024819792458e-01,3.982086939247087010e-01,5.445609687611071559e-01,4.430249478758150894e-01,5.696909954724396208e-01,4.818998725758505963e-01,4.409245197453556808e-01,4.360935481866918817e-01,4.361145654952102713e-01,3.645270739226944556e-01,4.342572765804073587e-01,3.583181995125834240e-01,4.369221525103264003e-01,4.191883473441260777e-01,4.042582160431020810e-01,4.043837024819792458e-01,4.057845149772273396e-01,4.120697147390604553e-01,3.709321578262831376e-01,3.999798730110356026e-01,3.682427484911197091e-01,3.758456943162009067e-01,4.430249478758150894e-01,6.327507692612213130e-01,3.624144972313055879e-01,8.806467711167101919e-01,1.236960664694241041e+00,4.430249478758150894e-01,3.714838186285129296e-01,5.118023083305746068e-01,3.704189917162347689e-01,3.700573716782336042e-01,4.641381567405908348e-01,3.937532996753446146e-01,3.657727566009366660e-01,6.186742734743937433e-01,3.608824018471491479e-01,8.307258805636760224e-01,3.746476577738428460e-01,nan,4.171235585910702537e-01,nan,4.978402703882031100e-01,4.187493706948838268e-01,4.718381868183496586e-01,6.336680224728050703e-01,4.067628145368297754e-01
2.681482764125521778e-01,4.051415758535338307e-01,2.743834168090250603e-01,4.320065429632780063e-01,4.602924982790625452e-01,nan,3.146019601361152995e-01,3.062675800775910839e-01,2.622723677486486493e-01,8.097499352446081433e-01,2.997435704767243969e-01,2.761494562748567083e-01,4.468290460925610219e-01,3.320851001009762493e-01,2.776247671937430717e-01,3.209019909518633362e-01,2.753858824440145181e-01,2.768254150270324510e-01,3.029680357140528968e-01,6.151849243509558418e-01,2.858343697003407624e-01,7.836536002569933768e-01,1.446322964047180193e+00,2.654369867966889229e-01,3.331165554079752456e-01,8.667552654950644309e-01,2.813054967895687875e-01,3.170864809662942707e-01,2.991887367971976519e-01,2.995873177123156150e-01,3.937858161641351606e-01,2.849291287519299942e-01,2.798571984750967134e-01,4.283090649811245876e-01,4.698546102651748879e-01,3.146686319677495236e-01,3.619290194601728072e-01,8.588794340769156932e-01,3.497004764490948547e-01,3.302347747837199310e-01,2.908903875000949379e-01,2.705867955734485575e-01,2.871478857651210137e-01,2.523066788974148156e-01,5.611854405823569758e-01,5.420624862479153094e-01,4.279747012499790948e+00,3.094791997157430585e-01,9.224058901166011237e-01,4.530799734199477680e-01
